header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR2696756.3863 10317.000100334_3862 length=151 number of reps 115	ERR2696756.3863	MT509624.1	99.338	8.299999999999999e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2579676.476 10317.000047573_475 length=151 number of reps 115	ERR2579676.476	MN474749.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032945.48 10317.000068279_47 length=150 number of reps 115	ERR2032945.48	LC515606.1	100.0	6.3599999999999995e-71	Acidaminococcus intestini	187327	Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini
>ERR4019182.126 10317.000050338_125 length=151 number of reps 114	ERR4019182.126	CP052560.1	100.0	1.7799999999999998e-71	Klebsiella pneumoniae	573	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae
>ERR4019034.981 10317.000072547_980 length=151 number of reps 114	ERR4019034.981	KY285315.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019034.238 10317.000072547_237 length=151 number of reps 114	ERR4019034.238	MH570162.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.238 10317.000093606_237 length=151 number of reps 114	ERR2696650.238	JN610633.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.1482 10317.000093606_1481 length=151 number of reps 114	ERR2696650.1482	HQ759560.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2306263.5854 10317.000079461_5853 length=151 number of reps 114	ERR2306263.5854	KY285519.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696756.26847 10317.000100334_26846 length=151 number of reps 113	ERR2696756.26847	DQ797766.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.2390 10317.000093606_2389 length=151 number of reps 113	ERR2696650.2390	KY260117.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2318296.392 10317.000073874_391 length=151 number of reps 113	ERR2318296.392	HQ762437.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2696756.953 10317.000100334_952 length=151 number of reps 112	ERR2696756.953	LC267303.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696756.1830 10317.000100334_1829 length=151 number of reps 112	ERR2696756.1830	KF233195.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092387.972 10317.000067987_971 length=150 number of reps 111	ERR2092387.972	MG559119.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092006.15536 10317.000062971_15535 length=150 number of reps 111	ERR2092006.15536	MN474902.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.718 10317.000093606_717 length=151 number of reps 110	ERR2696650.718	MF363808.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092387.1651 10317.000067987_1650 length=150 number of reps 110	ERR2092387.1651	CP053228.1	100.0	6.3599999999999995e-71	Blautia producta	33035	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia producta
>ERR2696650.1406 10317.000093606_1405 length=151 number of reps 109	ERR2696650.1406	KR861461.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2697054.1823 10317.000094641_1822 length=151 number of reps 108	ERR2697054.1823	MN474528.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.2973 10317.000093606_2972 length=151 number of reps 108	ERR2696650.2973	LT674860.1	100.0	1.7799999999999998e-71	uncultured Tissierellaceae bacterium	1841660	Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;NaN;uncultured Tissierellaceae bacterium
>ERR2697054.608 10317.000094641_607 length=151 number of reps 107	ERR2697054.608	MN212136.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696756.319 10317.000100334_318 length=151 number of reps 107	ERR2696756.319	HQ758999.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2696756.2632 10317.000100334_2631 length=151 number of reps 107	ERR2696756.2632	KT926815.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.85 10317.000093606_84 length=151 number of reps 107	ERR2696650.85	MF364912.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.283 10317.000093606_282 length=151 number of reps 107	ERR2696650.283	JX850741.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.1573 10317.000093606_1572 length=151 number of reps 107	ERR2696650.1573	MT464394.1	99.338	8.299999999999999e-70	Bacteroides dorei	357276	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides dorei
>ERR2304070.13510 10317.000076751_13509 length=151 number of reps 107	ERR2304070.13510	FJ220117.1	100.0	1.7799999999999998e-71	uncultured Bacteroides sp.	162156	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.
>ERR1841829.17693 10317.000059163_17692 length=150 number of reps 107	ERR1841829.17693	MT463733.1	99.333	2.96e-69	Bacteroides vulgatus	821	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus
>ERR2696756.2240 10317.000100334_2239 length=151 number of reps 106	ERR2696756.2240	EU182056.2	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696756.132 10317.000100334_131 length=151 number of reps 106	ERR2696756.132	CP038428.1	99.338	8.299999999999999e-70	Escherichia coli O157:H7	83334	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2697054.46 10317.000094641_45 length=151 number of reps 105	ERR2697054.46	MN212374.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696756.1813 10317.000100334_1812 length=151 number of reps 105	ERR2696756.1813	KM126176.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.346 10317.000093606_345 length=151 number of reps 105	ERR2696650.346	KY672401.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1843850.47 10317.000059163_46 length=150 number of reps 105	ERR1843850.47	KP103383.1	100.0	6.3599999999999995e-71	uncultured Desulfovibrio sp.	167968	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;uncultured Desulfovibrio sp.
>ERR2696756.95 10317.000100334_94 length=151 number of reps 104	ERR2696756.95	KM122946.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.727 10317.000093606_726 length=151 number of reps 104	ERR2696650.727	FP077172.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.2949 10317.000093606_2948 length=151 number of reps 104	ERR2696650.2949	LC489052.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092006.621 10317.000062971_620 length=150 number of reps 104	ERR2092006.621	MG270519.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696756.2800 10317.000100334_2799 length=151 number of reps 103	ERR2696756.2800	KF095632.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.3781 10317.000093606_3780 length=151 number of reps 103	ERR2696650.3781	MT268988.1	99.338	8.299999999999999e-70	Bacteroides uniformis	820	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
>ERR2304070.819 10317.000076751_818 length=151 number of reps 103	ERR2304070.819	KF841716.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2319592.692 10317.000071590_691 length=151 number of reps 102	ERR2319592.692	MN474487.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1459116.748 10317.000044319_747 length=150 number of reps 102	ERR1459116.748	MN474827.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2697054.265 10317.000094641_264 length=151 number of reps 101	ERR2697054.265	KP810551.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2318296.669 10317.000073874_668 length=151 number of reps 101	ERR2318296.669	KX633278.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2304070.12861 10317.000076751_12860 length=151 number of reps 101	ERR2304070.12861	MH466278.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032945.6129 10317.000068279_6128 length=150 number of reps 101	ERR2032945.6129	KX593434.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4020648.445 10317.000101190_444 length=151 number of reps 100	ERR4020648.445	LR653574.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019034.2650 10317.000072547_2649 length=151 number of reps 100	ERR4019034.2650	LR641029.1	100.0	6.4199999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696756.444 10317.000100334_443 length=151 number of reps 100	ERR2696756.444	LC261691.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.413 10317.000093606_412 length=151 number of reps 100	ERR2696650.413	MN474871.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696650.22 10317.000093606_21 length=151 number of reps 100	ERR2696650.22	MH761572.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2524177.540 10317.000090080_539 length=151 number of reps 100	ERR2524177.540	KX654212.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032945.188 10317.000068279_187 length=150 number of reps 100	ERR2032945.188	MG859037.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
