header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR4019336.1387 10317.000107973_1386 length=151 number of reps 157	ERR4019336.1387	MN474282.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.2951 10317.000039622_2950 length=150 number of reps 157	ERR2032574.2951	MN474509.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.1499 10317.000039622_1498 length=150 number of reps 157	ERR2032574.1499	KX653068.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.304 10317.000039622_303 length=150 number of reps 156	ERR2032574.304	MN212232.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.313 10317.000107973_312 length=151 number of reps 154	ERR4019336.313	KP804558.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019724.78 10317.000102683_77 length=151 number of reps 153	ERR4019724.78	GU107365.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.491 10317.000107973_490 length=151 number of reps 153	ERR4019336.491	KT924959.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.2146 10317.000107973_2145 length=151 number of reps 153	ERR4019336.2146	MN474094.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.6733 10317.000039622_6732 length=150 number of reps 153	ERR2032574.6733	LR640883.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019724.209 10317.000102683_208 length=151 number of reps 152	ERR4019724.209	LR027673.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.3360 10317.000107973_3359 length=151 number of reps 152	ERR4019336.3360	KJ421935.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.1702 10317.000107973_1701 length=151 number of reps 152	ERR4019336.1702	MN474117.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.10228 10317.000107973_10227 length=151 number of reps 152	ERR4019336.10228	HQ820870.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2319486.102 10317.000068197_101 length=151 number of reps 152	ERR2319486.102	HQ816221.1	99.338	8.299999999999999e-70	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2313983.8021 10317.000040070_8020 length=151 number of reps 152	ERR2313983.8021	CP053398.1	99.338	8.299999999999999e-70	Serratia plymuthica	82996	Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia plymuthica
>ERR2032574.4725 10317.000039622_4724 length=150 number of reps 152	ERR2032574.4725	MH467622.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.6302 10317.000107973_6301 length=151 number of reps 151	ERR4019336.6302	JN611629.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.126 10317.000093103_125 length=151 number of reps 151	ERR2696999.126	MN474600.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.508 10317.000107973_507 length=151 number of reps 150	ERR4019336.508	LR636945.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.43 10317.000107973_42 length=151 number of reps 150	ERR4019336.43	FJ507988.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.346 10317.000107973_345 length=151 number of reps 150	ERR4019336.346	KY932799.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR4019314.275 10317.000107280_274 length=151 number of reps 150	ERR4019314.275	CP050009.1	100.0	1.7799999999999998e-71	Citrobacter sp. Y3	2716879	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2696999.328 10317.000093103_327 length=151 number of reps 150	ERR2696999.328	MN474935.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1843798.1031 10317.000052259_1030 length=150 number of reps 150	ERR1843798.1031	LR641791.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.26784 10317.000107973_26783 length=151 number of reps 149	ERR4019336.26784	MH196680.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696437.430 10317.000052139_429 length=151 number of reps 148	ERR2696437.430	JX850741.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1389919.205 10317.000040411_204 length=150 number of reps 148	ERR1389919.205	HQ788743.1	100.0	6.3599999999999995e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2524101.127 10317.000087179_126 length=151 number of reps 147	ERR2524101.127	MH569891.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.940 10317.000039622_939 length=150 number of reps 147	ERR2032574.940	MN212281.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.755 10317.000107973_754 length=151 number of reps 146	ERR4019336.755	MG702800.1	100.0	1.7799999999999998e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2696999.11420 10317.000093103_11419 length=151 number of reps 146	ERR2696999.11420	MT507237.1	99.338	8.299999999999999e-70	Escherichia fergusonii	564	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii
>ERR2092007.4 10317.000062984_3 length=150 number of reps 146	ERR2092007.4	MT509624.1	99.333	2.96e-69	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2032574.16313 10317.000039622_16312 length=150 number of reps 146	ERR2032574.16313	FJ345906.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.429 10317.000107973_428 length=151 number of reps 145	ERR4019336.429	MH761696.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019724.22708 10317.000102683_22707 length=151 number of reps 144	ERR4019724.22708	MT509624.1	99.338	8.299999999999999e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019336.648 10317.000107973_647 length=151 number of reps 144	ERR4019336.648	MT445091.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.15 10317.000093103_14 length=151 number of reps 144	ERR2696999.15	FP078216.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.48840 10317.000039622_48839 length=150 number of reps 144	ERR2032574.48840	MT491072.1	100.0	6.3599999999999995e-71	Bifidobacterium pseudocatenulatum	28026	Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum
>ERR2032574.10965 10317.000039622_10964 length=150 number of reps 144	ERR2032574.10965	LR651281.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1389881.1415 10317.000040057_1414 length=150 number of reps 144	ERR1389881.1415	MG241007.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.294 10317.000107973_293 length=151 number of reps 142	ERR4019336.294	KT927034.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.27481 10317.000093103_27480 length=151 number of reps 142	ERR2696999.27481	HQ748899.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2032574.14122 10317.000039622_14121 length=150 number of reps 142	ERR2032574.14122	KX593158.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.249 10317.000093103_248 length=151 number of reps 141	ERR2696999.249	EU622771.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092225.318 10317.000067634_317 length=150 number of reps 141	ERR2092225.318	DQ339886.1	99.333	2.96e-69	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092007.74 10317.000062984_73 length=150 number of reps 141	ERR2092007.74	CP038428.1	99.333	2.96e-69	Escherichia coli O157:H7	83334	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2032574.3021 10317.000039622_3020 length=150 number of reps 141	ERR2032574.3021	MN474344.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841793.475 10317.000052259_474 length=150 number of reps 141	ERR1841793.475	MH221941.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092007.41 10317.000062984_40 length=150 number of reps 140	ERR2092007.41	MT509624.1	99.333	2.96e-69	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2524101.204 10317.000087179_203 length=151 number of reps 139	ERR2524101.204	EF699491.1	100.0	6.4199999999999995e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2057157.28801 10317.000069719_28800 length=150 number of reps 139	ERR2057157.28801	MT269337.1	100.0	6.3599999999999995e-71	Finegoldia magna	1260	Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Finegoldia;Finegoldia magna
>ERR2313983.6128 10317.000040070_6127 length=151 number of reps 138	ERR2313983.6128	JX086591.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.43808 10317.000039622_43807 length=150 number of reps 138	ERR2032574.43808	MF081231.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.719 10317.000039622_718 length=150 number of reps 137	ERR2032574.719	FP080294.1	99.333	2.96e-69	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.973 10317.000107973_972 length=151 number of reps 136	ERR4019336.973	JX230365.1	100.0	1.7799999999999998e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR4019336.163 10317.000107973_162 length=151 number of reps 136	ERR4019336.163	MG858282.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.6694 10317.000107973_6693 length=151 number of reps 135	ERR4019336.6694	EF709162.1	100.0	1.7799999999999998e-71	uncultured Bacteroidales bacterium	194843	Bacteroidetes;Bacteroidia;Bacteroidales;NaN;NaN;uncultured Bacteroidales bacterium
>ERR2057157.13064 10317.000069719_13063 length=150 number of reps 135	ERR2057157.13064	CP053575.1	99.333	2.96e-69	Citrobacter sp. TSA-1	184912	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. TSA-1
>ERR1845908.202 10317.000036888_201 length=150 number of reps 135	ERR1845908.202	MF364741.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1389911.138 10317.000040397_137 length=150 number of reps 135	ERR1389911.138	KP780106.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.5963 10317.000093103_5962 length=151 number of reps 134	ERR2696999.5963	LC489059.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092225.251 10317.000067634_250 length=150 number of reps 134	ERR2092225.251	AY986239.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.2428 10317.000107973_2427 length=151 number of reps 133	ERR4019336.2428	KY672644.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2524101.70 10317.000087179_69 length=151 number of reps 133	ERR2524101.70	DQ794927.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.556 10317.000039622_555 length=150 number of reps 133	ERR2032574.556	KY932791.1	100.0	6.3599999999999995e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR4019336.8266 10317.000107973_8265 length=151 number of reps 132	ERR4019336.8266	KC304282.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.85 10317.000093103_84 length=151 number of reps 132	ERR2696999.85	KY671495.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404967.68 10317.000072390_67 length=151 number of reps 132	ERR2404967.68	LR648866.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.452 10317.000039622_451 length=150 number of reps 132	ERR2032574.452	MT330263.1	100.0	6.3599999999999995e-71	Blastocystis sp.	46767	NaN;Bigyra;Opalinata;Blastocystidae;Blastocystis;Blastocystis sp.
>ERR2032517.18629 10317.000031563_18628 length=150 number of reps 131	ERR2032517.18629	MT463733.1	100.0	2.96e-69	Bacteroides vulgatus	821	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus
>ERR4019336.2440 10317.000107973_2439 length=151 number of reps 130	ERR4019336.2440	MN474417.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.2092 10317.000107973_2091 length=151 number of reps 129	ERR4019336.2092	MG240816.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.24256 10317.000093103_24255 length=151 number of reps 129	ERR2696999.24256	KX593225.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.23981 10317.000093103_23980 length=151 number of reps 129	ERR2696999.23981	MT269337.1	100.0	1.7799999999999998e-71	Finegoldia magna	1260	Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Finegoldia;Finegoldia magna
>ERR2404967.3519 10317.000072390_3518 length=151 number of reps 129	ERR2404967.3519	MN474344.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092007.2588 10317.000062984_2587 length=150 number of reps 129	ERR2092007.2588	LC267303.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032517.18173 10317.000031563_18172 length=150 number of reps 129	ERR2032517.18173	MT484223.1	99.333	2.96e-69	Citrobacter sp.	1896336	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp.
>ERR2696999.766 10317.000093103_765 length=151 number of reps 128	ERR2696999.766	MN211629.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092007.328 10317.000062984_327 length=150 number of reps 128	ERR2092007.328	MT507237.1	99.333	2.96e-69	Escherichia fergusonii	564	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii
>ERR2696999.11564 10317.000093103_11563 length=151 number of reps 127	ERR2696999.11564	DQ807419.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.2467 10317.000093103_2466 length=151 number of reps 126	ERR2696999.2467	LC515569.1	100.0	1.7799999999999998e-71	Flavonifractor plautii	292800	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;Flavonifractor plautii
>ERR2092007.108 10317.000062984_107 length=150 number of reps 126	ERR2092007.108	KC805148.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.7289 10317.000039622_7288 length=150 number of reps 125	ERR2032574.7289	MH467921.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1389911.3588 10317.000040397_3587 length=150 number of reps 125	ERR1389911.3588	MT275475.1	100.0	6.3599999999999995e-71	Erysipelatoclostridium ramosum	1547	Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum
>ERR4019314.13939 10317.000107280_13938 length=151 number of reps 123	ERR4019314.13939	CP020509.1	100.0	6.4199999999999995e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2696999.628 10317.000093103_627 length=151 number of reps 123	ERR2696999.628	MT484217.1	100.0	1.7799999999999998e-71	Lactococcus sp.	44273	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus sp.
>ERR2092007.3533 10317.000062984_3532 length=150 number of reps 123	ERR2092007.3533	KT341783.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092007.16187 10317.000062984_16186 length=150 number of reps 123	ERR2092007.16187	MT463733.1	99.333	2.96e-69	Bacteroides vulgatus	821	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus
>ERR2057157.9433 10317.000069719_9432 length=150 number of reps 123	ERR2057157.9433	MH761572.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.23008 10317.000107973_23007 length=151 number of reps 122	ERR4019336.23008	MN474827.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.666 10317.000093103_665 length=151 number of reps 122	ERR2696999.666	CP027002.1	100.0	1.7799999999999998e-71	[Ruminococcus] gnavus ATCC 29149	411470	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;[Ruminococcus] gnavus
>ERR2319486.500 10317.000068197_499 length=151 number of reps 121	ERR2319486.500	JX095286.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.130 10317.000039622_129 length=150 number of reps 121	ERR2032574.130	MN474469.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.4126 10317.000107973_4125 length=151 number of reps 119	ERR4019336.4126	MN474469.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.166 10317.000107973_165 length=151 number of reps 119	ERR4019336.166	LR595740.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404967.7732 10317.000072390_7731 length=151 number of reps 119	ERR2404967.7732	KY671746.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404967.3986 10317.000072390_3985 length=151 number of reps 119	ERR2404967.3986	CP051672.1	99.338	8.299999999999999e-70	Parabacteroides distasonis	823	Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis
>ERR2092225.972 10317.000067634_971 length=150 number of reps 119	ERR2092225.972	MN212192.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.361 10317.000039622_360 length=150 number of reps 119	ERR2032574.361	MT445143.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.38 10317.000093103_37 length=151 number of reps 118	ERR2696999.38	LR654724.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092007.586 10317.000062984_585 length=150 number of reps 118	ERR2092007.586	CP051692.1	100.0	2.2899999999999996e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2092007.52 10317.000062984_51 length=150 number of reps 118	ERR2092007.52	LC261691.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.21643 10317.000107973_21642 length=151 number of reps 117	ERR4019336.21643	MT464394.1	100.0	6.4199999999999995e-71	Bacteroides dorei	357276	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides dorei
>ERR4019314.327 10317.000107280_326 length=151 number of reps 117	ERR4019314.327	CP021986.1	96.689	8.359999999999999e-65	Pseudomonas fragi	296	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi
>ERR2696999.9452 10317.000093103_9451 length=151 number of reps 117	ERR2696999.9452	MH196688.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.3516 10317.000093103_3515 length=151 number of reps 117	ERR2696999.3516	CP036491.1	100.0	6.4199999999999995e-71	Bacteroides sp. A1C1	2528203	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. A1C1
>ERR1389911.81 10317.000040397_80 length=150 number of reps 117	ERR1389911.81	MH222073.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.28060 10317.000039622_28059 length=150 number of reps 116	ERR2032574.28060	KX593434.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.5694 10317.000107973_5693 length=151 number of reps 115	ERR4019336.5694	MN474343.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309414.1096 10317.000079421_1095 length=151 number of reps 115	ERR2309414.1096	MN474809.1	95.36399999999999	8.419999999999999e-60	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841793.7 10317.000052259_6 length=150 number of reps 115	ERR1841793.7	MH761438.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.233 10317.000039622_232 length=150 number of reps 114	ERR2032574.233	KX970805.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032567.764 10317.000039595_763 length=150 number of reps 114	ERR2032567.764	MH761645.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.543 10317.000107973_542 length=151 number of reps 113	ERR4019336.543	KY879215.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019314.1150 10317.000107280_1149 length=151 number of reps 113	ERR4019314.1150	MT250924.1	100.0	6.4199999999999995e-71	Pseudomonas fragi	296	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi
>ERR2313983.444 10317.000040070_443 length=151 number of reps 113	ERR2313983.444	MF406614.1	98.675	3.86e-68	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019314.3446 10317.000107280_3445 length=151 number of reps 112	ERR4019314.3446	LC267303.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019314.240 10317.000107280_239 length=151 number of reps 112	ERR4019314.240	CP027766.1	98.01299999999999	1.7999999999999995e-66	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019336.1671 10317.000107973_1670 length=151 number of reps 111	ERR4019336.1671	MN212281.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.8646 10317.000039622_8645 length=150 number of reps 111	ERR2032574.8646	KJ422395.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1389911.20938 10317.000040397_20937 length=150 number of reps 111	ERR1389911.20938	MH569932.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696999.12092 10317.000093103_12091 length=151 number of reps 110	ERR2696999.12092	KP811703.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.624 10317.000107973_623 length=149 number of reps 108	ERR4019336.624	KY285878.1	100.0	2.2699999999999994e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.12370 10317.000107973_12369 length=151 number of reps 108	ERR4019336.12370	CP051672.1	100.0	6.4199999999999995e-71	Parabacteroides distasonis	823	Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis
>ERR2092225.2338 10317.000067634_2337 length=150 number of reps 108	ERR2092225.2338	MN474094.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
