header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR1597017.263 10317.000033260_262 length=150 number of reps 196	ERR1597017.263	JX850579.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.13993 10317.000094722_13992 length=151 number of reps 195	ERR4019216.13993	LR640736.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.158 10317.000044559_157 length=151 number of reps 195	ERR2579667.158	MH467656.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.394 10317.000058423_393 length=150 number of reps 195	ERR1854712.394	KX996786.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.9251 10317.000094722_9250 length=151 number of reps 194	ERR4019216.9251	MT268985.1	99.338	8.309999999999998e-70	Bacteroides fragilis	817	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis
>ERR2405201.98 10317.000083010_97 length=151 number of reps 194	ERR2405201.98	FP080294.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.4998 10317.000033260_4997 length=150 number of reps 193	ERR1597017.4998	MN474561.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.8 10317.000094722_7 length=151 number of reps 189	ERR4019216.8	KP005690.1	98.675	2.9899999999999995e-69	Faecalibacterium prausnitzii	853	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii
>ERR1854738.42 10317.000058955_41 length=150 number of reps 189	ERR1854738.42	MT269010.1	100.0	6.369999999999999e-71	Delftia lacustris	558537	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia lacustris
>ERR1854712.369 10317.000058423_368 length=150 number of reps 189	ERR1854712.369	HQ791674.1	100.0	6.369999999999999e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2579667.820 10317.000044559_819 length=151 number of reps 188	ERR2579667.820	KY278866.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.2878 10317.000072431_2877 length=151 number of reps 188	ERR2308673.2878	KY671745.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.888 10317.000094722_887 length=151 number of reps 187	ERR4019216.888	LR699017.1	99.338	8.309999999999998e-70	Faecalibacterium prausnitzii	853	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii
>ERR2405201.359 10317.000083010_358 length=151 number of reps 187	ERR2405201.359	HQ758999.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2579667.45331 10317.000044559_45330 length=151 number of reps 186	ERR2579667.45331	KX994305.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.13732 10317.000094722_13731 length=151 number of reps 185	ERR4019216.13732	KX653068.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2697076.356 10317.000097102_355 length=151 number of reps 185	ERR2697076.356	MT510294.1	100.0	1.7899999999999994e-71	Clostridium butyricum	1492	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium butyricum
>ERR2405201.2381 10317.000083010_2380 length=151 number of reps 185	ERR2405201.2381	HM806528.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.75 10317.000094722_74 length=151 number of reps 184	ERR4019216.75	MT445158.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1838 10317.000083010_1837 length=151 number of reps 184	ERR2405201.1838	KM812627.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1033 10317.000083010_1032 length=151 number of reps 184	ERR2405201.1033	KF095632.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1584 10317.000094722_1583 length=151 number of reps 183	ERR4019216.1584	LR654642.1	100.0	6.429999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.8941 10317.000033260_8940 length=150 number of reps 183	ERR1597017.8941	MH291865.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1434 10317.000083010_1433 length=151 number of reps 182	ERR2405201.1434	MK713934.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4018999.315 10317.000071471_314 length=151 number of reps 181	ERR4018999.315	MH221916.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2319347.13276 10317.000058525_13275 length=151 number of reps 181	ERR2319347.13276	KP804558.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.6091 10317.000083010_6090 length=151 number of reps 180	ERR2405201.6091	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019216.689 10317.000094722_688 length=151 number of reps 179	ERR4019216.689	JX230365.1	100.0	1.7899999999999994e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2696890.2471 10317.000075930_2470 length=151 number of reps 178	ERR2696890.2471	HQ785936.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2579667.1537 10317.000044559_1536 length=151 number of reps 178	ERR2579667.1537	MH228439.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.154 10317.000083010_153 length=151 number of reps 178	ERR2405201.154	MG702919.1	100.0	1.7899999999999994e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR1841778.362 10317.000051168_361 length=150 number of reps 178	ERR1841778.362	MH291680.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.3418 10317.000094722_3417 length=151 number of reps 177	ERR4019216.3418	LR699017.1	100.0	6.429999999999998e-71	Faecalibacterium prausnitzii	853	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii
>ERR2579667.27 10317.000044559_26 length=151 number of reps 177	ERR2579667.27	FJ505174.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.1447 10317.000058423_1446 length=150 number of reps 177	ERR1854712.1447	KF842651.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.4932 10317.000033260_4931 length=150 number of reps 177	ERR1597017.4932	LC515556.1	100.0	6.369999999999999e-71	Collinsella aerofaciens	74426	Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens
>ERR1841778.225 10317.000051168_224 length=150 number of reps 176	ERR1841778.225	LR595740.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.5816 10317.000094722_5815 length=151 number of reps 175	ERR4019216.5816	MN474551.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1194 10317.000083010_1193 length=151 number of reps 174	ERR2405201.1194	MF365183.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2319347.13655 10317.000058525_13654 length=151 number of reps 173	ERR2319347.13655	HQ786825.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2309379.1436 10317.000074674_1435 length=151 number of reps 173	ERR2309379.1436	DQ807140.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.2277 10317.000058423_2276 length=150 number of reps 173	ERR1854712.2277	MT416449.1	99.333	2.96e-69	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019216.2689 10317.000094722_2688 length=151 number of reps 172	ERR4019216.2689	JN611629.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.8805 10317.000083010_8804 length=151 number of reps 172	ERR2405201.8805	LC515635.1	100.0	1.7899999999999994e-71	Eggerthella lenta	84112	Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella lenta
>ERR2404965.2621 10317.000072118_2620 length=151 number of reps 172	ERR2404965.2621	MH196680.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.44 10317.000058423_43 length=150 number of reps 172	ERR1854712.44	MK274923.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.51 10317.000058525_50 length=150 number of reps 171	ERR1854734.51	MH570162.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4020623.123 10317.000101148_122 length=151 number of reps 170	ERR4020623.123	KX968976.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019290.62 10317.000106821_61 length=151 number of reps 170	ERR4019290.62	MN959466.1	99.338	8.309999999999998e-70	Serratia odorifera	618	Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia odorifera
>ERR2405201.1030 10317.000083010_1029 length=151 number of reps 170	ERR2405201.1030	LC261691.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019290.114 10317.000106821_113 length=151 number of reps 169	ERR4019290.114	MN959466.1	100.0	6.429999999999998e-71	Serratia odorifera	618	Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia odorifera
>ERR2405201.451 10317.000083010_450 length=151 number of reps 169	ERR2405201.451	LC515623.1	100.0	1.7899999999999994e-71	Intestinimonas massiliensis	1673721	Firmicutes;Clostridia;Clostridiales;NaN;Intestinimonas;Intestinimonas massiliensis
>ERR2309379.655 10317.000074674_654 length=151 number of reps 169	ERR2309379.655	HQ816221.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR1841778.8957 10317.000051168_8956 length=150 number of reps 169	ERR1841778.8957	JN611629.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4020620.678 10317.000101145_677 length=151 number of reps 168	ERR4020620.678	KX634741.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.272 10317.000058525_271 length=150 number of reps 168	ERR1854734.272	MH570134.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.5024 10317.000051168_5023 length=150 number of reps 166	ERR1841778.5024	MT416449.1	99.333	2.96e-69	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1597017.3007 10317.000033260_3006 length=150 number of reps 166	ERR1597017.3007	MN474940.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.2995 10317.000094722_2994 length=151 number of reps 165	ERR4019216.2995	MG240816.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.6125 10317.000044559_6124 length=151 number of reps 165	ERR2579667.6125	MH292031.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.98 10317.000074674_97 length=151 number of reps 165	ERR2309379.98	KY672531.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.4558 10317.000072431_4557 length=151 number of reps 165	ERR2308673.4558	KY932799.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR1841778.2102 10317.000051168_2101 length=150 number of reps 165	ERR1841778.2102	MT516170.1	99.333	2.96e-69	Escherichia fergusonii	564	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii
>ERR2696520.737 10317.000087299_736 length=151 number of reps 164	ERR2696520.737	MH222073.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.620 10317.000083010_619 length=151 number of reps 164	ERR2405201.620	MH292198.1	98.675	3.87e-68	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.179 10317.000083010_178 length=151 number of reps 164	ERR2405201.179	KC304282.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1593 10317.000083010_1592 length=151 number of reps 164	ERR2405201.1593	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1841778.1298 10317.000051168_1297 length=150 number of reps 164	ERR1841778.1298	KC805148.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.3237 10317.000083010_3236 length=151 number of reps 163	ERR2405201.3237	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.10580 10317.000083010_10579 length=151 number of reps 163	ERR2405201.10580	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1597017.3660 10317.000033260_3659 length=150 number of reps 163	ERR1597017.3660	MT268988.1	99.333	2.96e-69	Bacteroides uniformis	820	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
>ERR4018999.8255 10317.000071471_8254 length=151 number of reps 162	ERR4018999.8255	CP052059.1	100.0	1.7899999999999994e-71	Citrobacter koseri	545	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri
>ERR2309379.28 10317.000074674_27 length=151 number of reps 161	ERR2309379.28	KY671608.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.7979 10317.000051168_7978 length=150 number of reps 161	ERR1841778.7979	KX654113.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.8656 10317.000033260_8655 length=150 number of reps 160	ERR1597017.8656	CP050831.1	99.333	2.96e-69	Bacteroides sp. CBA7301	2715212	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.11905 10317.000033260_11904 length=150 number of reps 160	ERR1597017.11905	KC304282.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2697076.65 10317.000097102_64 length=151 number of reps 159	ERR2697076.65	KY671591.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2697076.667 10317.000097102_666 length=151 number of reps 158	ERR2697076.667	MN212043.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.967 10317.000051168_966 length=150 number of reps 158	ERR1841778.967	LR641270.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.1350 10317.000051168_1349 length=150 number of reps 158	ERR1841778.1350	HQ780923.1	100.0	6.369999999999999e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR1597017.6000 10317.000033260_5999 length=150 number of reps 158	ERR1597017.6000	KX593306.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.4004 10317.000072431_4003 length=149 number of reps 157	ERR2308673.4004	KY281322.1	100.0	2.2699999999999994e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1843783.98 10317.000051168_97 length=150 number of reps 157	ERR1843783.98	MT415975.1	100.0	6.369999999999999e-71	Acinetobacter pittii	48296	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter pittii
>ERR1854712.603 10317.000058423_602 length=150 number of reps 156	ERR1854712.603	MK274833.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1389989.118 10317.000043083_117 length=150 number of reps 156	ERR1389989.118	JX851996.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019290.257 10317.000106821_256 length=151 number of reps 155	ERR4019290.257	KF115515.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.3879 10317.000051168_3878 length=150 number of reps 155	ERR1841778.3879	JX230374.1	100.0	6.369999999999999e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2579667.139 10317.000044559_138 length=151 number of reps 154	ERR2579667.139	KX594121.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.118 10317.000058525_117 length=150 number of reps 154	ERR1854734.118	MH761844.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696890.9715 10317.000075930_9714 length=151 number of reps 153	ERR2696890.9715	KY285586.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579972.8 10317.000073364_7 length=151 number of reps 153	ERR2579972.8	CP041639.1	94.73700000000001	3.92e-58	Klebsiella pneumoniae	573	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae
>ERR1597017.354 10317.000033260_353 length=150 number of reps 153	ERR1597017.354	MN474469.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.9227 10317.000044559_9226 length=151 number of reps 152	ERR2579667.9227	KX593631.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.156 10317.000058525_155 length=150 number of reps 152	ERR1854734.156	MG241007.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696890.15 10317.000075930_14 length=151 number of reps 151	ERR2696890.15	MG802722.1	100.0	1.7899999999999994e-71	uncultured Desulfovibrio sp.	167968	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;uncultured Desulfovibrio sp.
>ERR2579667.1435 10317.000044559_1434 length=151 number of reps 151	ERR2579667.1435	JQ940722.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696520.20790 10317.000087299_20789 length=151 number of reps 150	ERR2696520.20790	MF491213.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.377 10317.000083010_376 length=151 number of reps 150	ERR2405201.377	MT512098.1	100.0	1.7899999999999994e-71	Streptococcus anginosus	1328	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus
>ERR1841778.914 10317.000051168_913 length=150 number of reps 150	ERR1841778.914				uncultured bacterium		
>ERR1841778.2099 10317.000051168_2098 length=150 number of reps 150	ERR1841778.2099				uncultured bacterium		
>ERR1841778.963 10317.000051168_962 length=150 number of reps 149	ERR1841778.963				uncultured bacterium		
>ERR1841778.448 10317.000051168_447 length=150 number of reps 149	ERR1841778.448				uncultured bacterium		
>ERR2696729.9131 10317.000098180_9130 length=151 number of reps 148	ERR2696729.9131				uncultured bacterium		
>ERR2579655.98 10317.000039729_97 length=151 number of reps 147	ERR2579655.98				uncultured bacterium		
>ERR2405201.211 10317.000083010_210 length=151 number of reps 147	ERR2405201.211				uncultured bacterium		
>ERR2404965.76 10317.000072118_75 length=151 number of reps 147	ERR2404965.76				uncultured bacterium		
>ERR4019216.2202 10317.000094722_2201 length=151 number of reps 146	ERR4019216.2202				uncultured bacterium		
>ERR2405201.2794 10317.000083010_2793 length=151 number of reps 146	ERR2405201.2794				uncultured bacterium		
>ERR2309379.24345 10317.000074674_24344 length=151 number of reps 146	ERR2309379.24345				uncultured bacterium		
>ERR2092040.5589 10317.000066612_5588 length=150 number of reps 146	ERR2092040.5589				uncultured bacterium		
>ERR2405201.8033 10317.000083010_8032 length=151 number of reps 144	ERR2405201.8033				uncultured bacterium		
>ERR2405201.6886 10317.000083010_6885 length=151 number of reps 144	ERR2405201.6886				uncultured bacterium		
>ERR2405201.1174 10317.000083010_1173 length=151 number of reps 144	ERR2405201.1174				uncultured bacterium		
>ERR4019216.7256 10317.000094722_7255 length=151 number of reps 143	ERR4019216.7256				uncultured bacterium		
>ERR4019216.69 10317.000094722_68 length=151 number of reps 143	ERR4019216.69				uncultured bacterium		
>ERR4019216.104 10317.000094722_103 length=151 number of reps 143	ERR4019216.104				uncultured bacterium		
>ERR2696890.501 10317.000075930_500 length=151 number of reps 143	ERR2696890.501				uncultured bacterium		
>ERR2579667.784 10317.000044559_783 length=151 number of reps 143	ERR2579667.784				uncultured bacterium		
>ERR2579655.18 10317.000039729_17 length=151 number of reps 143	ERR2579655.18				uncultured bacterium		
>ERR1854738.1890 10317.000058955_1889 length=150 number of reps 143	ERR1854738.1890				uncultured bacterium		
>ERR1597017.14933 10317.000033260_14932 length=150 number of reps 143	ERR1597017.14933				uncultured bacterium		
>ERR2579667.1083 10317.000044559_1082 length=151 number of reps 142	ERR2579667.1083				uncultured bacterium		
>ERR2405201.2071 10317.000083010_2070 length=151 number of reps 142	ERR2405201.2071				uncultured bacterium		
>ERR2405201.1712 10317.000083010_1711 length=151 number of reps 142	ERR2405201.1712				uncultured bacterium		
>ERR2309379.2560 10317.000074674_2559 length=151 number of reps 142	ERR2309379.2560				uncultured bacterium		
>ERR1854734.2437 10317.000058525_2436 length=150 number of reps 141	ERR1854734.2437				uncultured bacterium		
>ERR1843783.293 10317.000051168_292 length=150 number of reps 141	ERR1843783.293				uncultured bacterium		
>ERR1841778.1244 10317.000051168_1243 length=150 number of reps 141	ERR1841778.1244				uncultured bacterium		
>ERR2579667.24183 10317.000044559_24182 length=151 number of reps 140	ERR2579667.24183				uncultured bacterium		
>ERR2405201.1667 10317.000083010_1666 length=151 number of reps 140	ERR2405201.1667				uncultured bacterium		
>ERR2405201.1382 10317.000083010_1381 length=151 number of reps 140	ERR2405201.1382				uncultured bacterium		
>ERR2405201.4767 10317.000083010_4766 length=151 number of reps 139	ERR2405201.4767				uncultured bacterium		
>ERR4020620.70 10317.000101145_69 length=151 number of reps 138	ERR4020620.70				uncultured bacterium		
>ERR1854712.1921 10317.000058423_1920 length=150 number of reps 138	ERR1854712.1921				uncultured bacterium		
>ERR1597017.2895 10317.000033260_2894 length=150 number of reps 138	ERR1597017.2895				uncultured bacterium		
>ERR1854712.49 10317.000058423_48 length=150 number of reps 137	ERR1854712.49				uncultured bacterium		
>ERR2697719.83 10317.000092700_82 length=151 number of reps 136	ERR2697719.83				uncultured bacterium		
>ERR1854734.596 10317.000058525_595 length=150 number of reps 136	ERR1854734.596				uncultured bacterium		
>ERR4019216.3154 10317.000094722_3153 length=151 number of reps 135	ERR4019216.3154				uncultured bacterium		
>ERR2405201.466 10317.000083010_465 length=151 number of reps 135	ERR2405201.466				uncultured bacterium		
>ERR2057131.6226 10317.000069640_6225 length=150 number of reps 134	ERR2057131.6226				uncultured bacterium		
>ERR2405201.1987 10317.000083010_1986 length=151 number of reps 133	ERR2405201.1987				uncultured bacterium		
>ERR1597017.9363 10317.000033260_9362 length=150 number of reps 133	ERR1597017.9363				uncultured bacterium		
>ERR2405201.861 10317.000083010_860 length=151 number of reps 132	ERR2405201.861				uncultured bacterium		
>ERR1841778.7123 10317.000051168_7122 length=150 number of reps 132	ERR1841778.7123				uncultured bacterium		
>ERR4019216.1722 10317.000094722_1721 length=151 number of reps 131	ERR4019216.1722				uncultured bacterium		
>ERR2579972.488 10317.000073364_487 length=151 number of reps 131	ERR2579972.488				uncultured bacterium		
>ERR2405201.7249 10317.000083010_7248 length=151 number of reps 131	ERR2405201.7249				uncultured bacterium		
>ERR2405201.4867 10317.000083010_4866 length=151 number of reps 131	ERR2405201.4867				uncultured bacterium		
>ERR2405201.221 10317.000083010_220 length=151 number of reps 131	ERR2405201.221				uncultured bacterium		
>ERR2308673.16653 10317.000072431_16652 length=151 number of reps 131	ERR2308673.16653				uncultured bacterium		
>ERR2057131.71 10317.000069640_70 length=150 number of reps 131	ERR2057131.71				uncultured bacterium		
>ERR1854710.57 10317.000058421_56 length=150 number of reps 131	ERR1854710.57				uncultured bacterium		
>ERR4019216.1859 10317.000094722_1858 length=151 number of reps 130	ERR4019216.1859				uncultured bacterium		
>ERR2405201.930 10317.000083010_929 length=151 number of reps 130	ERR2405201.930				uncultured bacterium		
>ERR4019216.24389 10317.000094722_24388 length=151 number of reps 129	ERR4019216.24389				uncultured bacterium		
>ERR2579972.30975 10317.000073364_30974 length=151 number of reps 129	ERR2579972.30975				uncultured bacterium		
>ERR2579667.15950 10317.000044559_15949 length=151 number of reps 129	ERR2579667.15950				uncultured bacterium		
